topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
0.0,0.0,0.0,5.194891450781109e-06,0.0,0.0,0.0,0.0,0.08827817040285078,0.0
0.0,1.5946824332712406e-17,0.0,1.8505123339379668e-10,0.15149124714696707,0.0,3.0582133228410113e-276,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.001143533185383e-10,9.765213125313405e-06,0.1239929417733122,0.0
5.323294006863737e-29,0.0,0.0,0.0,0.02976572202156861,0.17757589166624835,0.0,1.0544402964418103e-14,0.0,0.0
0.0,3.7561496170485154e-23,0.0,1.5424710468154595e-47,4.622511863966534e-42,3.063213897163169e-54,2.840107086861497e-46,0.17815383275099728,4.2022428003862436e-51,0.023325606422638277
2.8273590489459884e-28,0.0,0.0,1.3046042009389599e-95,0.0,0.0,0.0,0.160892671521665,0.0,0.0
0.0,0.0004785714385683293,0.0,1.935932585979915e-114,0.0,0.0,0.05592148508616107,0.07286874990530989,0.0,0.0
0.0,0.09527958739273291,0.04680936041342095,0.0,0.0,8.643633976355498e-73,0.0,0.0,3.509153483038686e-25,0.0
0.0,0.14543079414564974,1.4181644609619159e-36,0.0,1.367690685997705e-45,0.0,2.1737876297911004e-12,1.141232089724029e-16,1.4419275004723694e-26,1.0021851854299692e-54
0.0,0.05512750627132458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0323416834437748,0.0,0.0,0.08702122957627592,2.6847337449986913e-38,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.6756856170034616e-45,0.0,0.0,0.0,0.0,0.14462873729875675
0.0,1.01691571484942e-28,0.0,0.11951885596422686,8.019482567028221e-16,0.03638087335269319,0.0,0.0,1.62e-321,0.0
0.0,0.06129507631141515,0.0,1.0445802769011727e-77,1.9264073603552897e-41,0.0,0.04755331146723013,8.509681429432882e-301,3.591681033763366e-303,0.12637739651256993
0.0,1.126291195942262e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1440311610396879
0.0,0.0,0.0,0.0,0.0,0.0,1.0965125320158225e-50,0.0,0.0,0.14331764659482926
0.0,3.4589809225234095e-166,0.0,0.11762550559872613,0.02582378572579307,0.0,0.04055225334463885,0.0,0.0,0.0
0.0,2.6929488841522638e-11,0.0,9.710582205043879e-20,1.0197050859627696e-235,0.09601160272913298,0.0,5.611040086634824e-40,0.1074192830702188,8.301676110448114e-32
0.0,0.09527540615826863,0.0,0.0,0.037817034236754844,0.0,0.0,0.0,0.0,0.0
0.0,0.08413008517135867,0.0,0.0,0.0,0.0,0.0,2.2967547665041702e-70,0.010174306689888965,0.0
0.0,0.04828875764395896,2.673875398684855e-08,0.0,0.10265049710808433,6.751560533950893e-17,0.0,0.0,0.0,4.6214298632603945e-09
0.0,0.15526100549647154,5.547481989015212e-37,0.0,0.0,0.0,0.0,0.0,0.0,1.3732713688977016e-49
0.0,0.15349324631603423,0.0,0.0,0.0,3.3431487702490606e-65,0.0,3.223956298014901e-92,1.3670992149082427e-35,2.3029307074134987e-30
0.0,0.0,0.0,0.0,3.7446600108416233e-29,0.0,0.14206723873351224,2.4515028843988552e-27,0.027708947466346428,0.0
0.0,0.13467572134445002,2.9621785705188576e-289,0.0,0.0,0.0,0.0,3.579611243902113e-16,0.0,1.2575034063373656e-46
0.0,0.09766582836414875,0.0,1.343282860074981e-65,0.0,0.0,0.0,0.0688818306315592,5.042295436441411e-39,9.754721783897215e-23
