topic_1_weights,topic_1_words,topic_2_weights,topic_2_words,topic_3_weights,topic_3_words,topic_4_weights,topic_4_words,topic_5_weights,topic_5_words,topic_6_weights,topic_6_words,topic_7_weights,topic_7_words,topic_8_weights,topic_8_words,topic_9_weights,topic_9_words,topic_10_weights,topic_10_words
0.09450534537490798,adventurer,0.0,adventurer,0.0,adventurer,0.0,adventurer,0.0,adventurer,0.0,adventurer,0.0,adventurer,0.0,adventurer,0.0,adventurer,0.0,adventurer
0.0,advertisers,0.0,advertisers,0.0,advertisers,0.0,advertisers,0.0,advertisers,0.0,advertisers,0.0,advertisers,0.0,advertisers,0.0,advertisers,0.11436123594665318,advertisers
0.0,africa,0.0,africa,0.0,africa,0.0,africa,0.0,africa,0.0,africa,0.170966047378372,africa,0.08091911336664004,africa,0.0,africa,0.0,africa
0.0,african,0.0,african,0.6440151920904221,african,0.0,african,0.0,african,0.0,african,0.0,african,0.0,african,0.0,african,0.0,african
0.0,age,0.0,age,0.0,age,0.0,age,0.0,age,0.0,age,0.0,age,0.0,age,0.062402344413462596,age,0.01452686082853383,age
0.0,agencies,0.0,agencies,0.0,agencies,0.07692946699595189,agencies,0.0,agencies,0.0,agencies,0.0,agencies,0.0,agencies,0.0,agencies,1.9337826178787212e-10,agencies
0.0,agenda,1.6367951906601104e-05,agenda,0.0,agenda,0.0,agenda,0.0,agenda,7.464976266494626e-16,agenda,0.0,agenda,0.0,agenda,0.06711025913070091,agenda,0.0,agenda
0.0,agents,0.0,agents,0.0,agents,0.0,agents,0.07250240531428755,agents,0.0,agents,0.0,agents,0.0,agents,0.0,agents,0.021938027889669975,agents
0.0,aggressive,0.0,aggressive,0.0,aggressive,0.0,aggressive,0.1499449271818013,aggressive,0.0,aggressive,0.0,aggressive,0.0,aggressive,0.0,aggressive,0.0,aggressive
0.0,ago,0.0,ago,0.0,ago,0.0,ago,0.0,ago,0.0,ago,0.043974798078431465,ago,0.0,ago,0.0,ago,0.0,ago
0.0,agricultural,0.0,agricultural,0.0,agricultural,0.06874793488981643,agricultural,0.0,agricultural,0.0,agricultural,0.0,agricultural,0.0,agricultural,0.0,agricultural,0.0,agricultural
0.0,agriculture,0.0,agriculture,0.0,agriculture,0.0,agriculture,0.0,agriculture,0.05033495601879758,agriculture,0.0,agriculture,0.0,agriculture,0.03334370122138029,agriculture,7.69876803578653e-06,agriculture
0.0,aids,0.0,aids,0.0,aids,0.16283267283581737,aids,0.0,aids,0.0,aids,0.0,aids,0.0,aids,0.0,aids,0.0,aids
0.0,aimed,0.0,aimed,0.0,aimed,0.0,aimed,0.0,aimed,0.0302995506015381,aimed,0.0,aimed,0.017796315074632595,aimed,0.0,aimed,0.0,aimed
0.0,air,0.0,air,0.0,air,0.0,air,0.0,air,0.0,air,0.11614638019133466,air,0.0,air,0.0,air,0.0,air
0.0,aircraft,0.0,aircraft,0.0,aircraft,0.0,aircraft,0.0,aircraft,0.0,aircraft,0.0,aircraft,0.04555783558509564,aircraft,0.0,aircraft,0.03656348029843478,aircraft
0.0,airlines,0.0,airlines,0.0,airlines,0.0,airlines,0.0,airlines,0.0,airlines,0.0,airlines,0.06760987381163237,airlines,0.0,airlines,0.0,airlines
0.0,al,0.0,al,0.0,al,0.0,al,0.0,al,0.0,al,0.0,al,0.0,al,0.0,al,0.13783586477045837,al
0.0914637384620309,albert,0.0,albert,0.0,albert,0.0,albert,0.0,albert,0.0,albert,0.0,albert,0.0,albert,0.0,albert,0.0,albert
6.343265100382819e-16,alexander,0.0,alexander,0.0,alexander,0.0,alexander,0.0,alexander,0.11500917751008381,alexander,0.0,alexander,0.0,alexander,0.0,alexander,0.0,alexander
0.0,alien,0.0,alien,0.0,alien,0.0630299892560776,alien,0.0,alien,0.13649016042008488,alien,0.0,alien,0.0,alien,0.0,alien,0.0,alien
0.0,aliens,0.0,aliens,0.0,aliens,0.0,aliens,0.0,aliens,0.2265712709868982,aliens,0.0,aliens,0.0,aliens,0.0,aliens,0.0,aliens
0.0,alive,0.0,alive,0.0,alive,0.0,alive,0.0751849869489551,alive,0.0,alive,0.04296887737380442,alive,0.0,alive,0.0,alive,0.0,alive
0.0,allowed,0.0,allowed,0.0,allowed,0.012674790786053661,allowed,0.0,allowed,0.0,allowed,0.0,allowed,0.0,allowed,0.045052820546316916,allowed,9.657790283207146e-11,allowed
0.0,america,0.0,america,0.0,america,0.0,america,0.0,america,0.0,america,0.0,america,0.11960740029500655,america,0.0,america,7.260919942518466e-07,america
0.0,american,0.043010211514361546,american,1.3232365355193546e-06,american,0.09456119545709071,american,0.0,american,0.05368748407921492,american,0.0,american,0.11187490490305417,american,1.8488114887671783e-15,american,0.0,american
0.0,americans,0.0,americans,1.1141694173920997,americans,0.0,americans,0.0,americans,0.0,americans,0.0,americans,0.0,americans,0.0,americans,0.0,americans
0.0,ancient,0.0,ancient,0.0,ancient,0.0,ancient,0.0,ancient,9.530280915445342e-11,ancient,0.0,ancient,0.0,ancient,0.09512899494896938,ancient,0.03994396602731207,ancient
0.0,animal,0.0,animal,0.0,animal,0.0,animal,0.0,animal,0.04933535233561714,animal,0.0,animal,0.0,animal,0.05282318888519341,animal,0.0,animal
0.0,animals,2.6354616253963884e-14,animals,0.0,animals,0.0,animals,0.0,animals,0.0,animals,0.19020405761414785,animals,0.0,animals,0.0,animals,0.0,animals
0.0,anti,0.0,anti,0.0,anti,0.0,anti,0.0,anti,0.13644261382843673,anti,0.0,anti,0.0,anti,0.0,anti,0.0,anti
