topic_1_weights,topic_1_words,topic_2_weights,topic_2_words,topic_3_weights,topic_3_words,topic_4_weights,topic_4_words,topic_5_weights,topic_5_words,topic_6_weights,topic_6_words,topic_7_weights,topic_7_words,topic_8_weights,topic_8_words,topic_9_weights,topic_9_words,topic_10_weights,topic_10_words
5.792322435885957e-35,destroy,6.520007897569171e-12,destroy,1.9403952841884388e-33,destroy,2.9502556729421035e-10,destroy,5.704734731436828e-33,destroy,0.0024940010921209103,destroy,1.9494552443158773e-33,destroy,4.6604199994235194e-32,destroy,0.026062816874806424,destroy,2.093850201778545e-33,destroy
2.719311906229334e-36,destroyed,6.963765051536093e-33,destroyed,1.9407938951838496e-33,destroyed,4.1120870002933565e-32,destroyed,1.4348989242352915e-33,destroyed,1.8480023265727205e-33,destroyed,2.6143889286048436e-33,destroyed,1.8965577400728136e-33,destroyed,0.02447488478461227,destroyed,2.185547992275091e-33,destroyed
5.76964884423612e-36,destruction,1.0891849183418951e-13,destruction,1.989023810436065e-33,destruction,5.602618707339848e-33,destruction,3.980594574661994e-32,destruction,1.8307763338430375e-33,destruction,3.0110449337698538e-33,destruction,1.2733529258399863e-09,destruction,1.454789141823622e-22,destruction,1.988704645130828e-33,destruction
1.8411215555942803e-34,detention,2.771719485034639e-32,detention,1.9641905763472252e-33,detention,3.988313060375125e-05,detention,1.559282384443138e-32,detention,1.9932823597274175e-33,detention,1.9695199128684552e-33,detention,0.010659915751092583,detention,1.6960960519323094e-23,detention,1.993090971856269e-33,detention
5.570606378232161e-35,developed,3.111201487021719e-32,developed,1.991943567560526e-33,developed,6.258400111881468e-33,developed,1.9874149538309235e-33,developed,1.9867292497548674e-33,developed,7.71527735798022e-34,developed,4.067327468224214e-33,developed,3.2625736671115017e-16,developed,1.990782621518693e-33,developed
0.047964256297921684,developer,6.669565833727818e-34,developer,5.2098611203292475e-34,developer,1.987254399265201e-33,developer,1.986908081691519e-33,developer,1.2596767734337762e-34,developer,5.607967722852858e-34,developer,1.9770277179996188e-33,developer,6.370044568532075e-34,developer,4.825304306978134e-33,developer
7.446280796861276e-36,developing,7.984852247786156e-33,developing,1.9870808538498254e-33,developing,2.8295622648773436e-31,developing,3.331095822804108e-34,developing,1.987304803611862e-33,developing,3.253075365591119e-34,developing,2.710424370886769e-33,developing,3.1350235190933635e-33,developing,1.987843986604039e-33,developing
9.317424198292033e-35,development,7.779364291832925e-33,development,1.9879386607727832e-33,development,4.559967589979014e-33,development,1.0291200881293422e-33,development,7.591100642490774e-35,development,2.3818560865267124e-33,development,4.54034576899223e-31,development,2.79437715026639e-25,development,1.9883137263095106e-33,development
4.346559792011372e-36,devil,8.14175035637841e-33,devil,1.9788489672864414e-33,devil,2.053509775633017e-33,devil,0.0030657809130081714,devil,1.966444573824198e-33,devil,5.400209861354818e-33,devil,4.579993919798028e-32,devil,2.5495114089242836e-09,devil,1.9881435655680613e-33,devil
2.9480908095209137e-36,diagnosed,2.0424301444612616e-30,diagnosed,3.345083388043596e-33,diagnosed,1.9168635723416338e-33,diagnosed,0.06649584584433764,diagnosed,1.6947956527036587e-33,diagnosed,1.8498883074410267e-32,diagnosed,1.9427034725090792e-33,diagnosed,1.923686864145946e-33,diagnosed,2.7685897122096067e-33,diagnosed
1.0688223417755759e-34,diana,1.046377357861742e-28,diana,1.9165172869002263e-33,diana,0.026026883136335905,diana,2.8015930768502784e-33,diana,1.9750204014304015e-33,diana,1.988236546091556e-33,diana,1.6934629972487678e-33,diana,7.457325602897991e-23,diana,8.598981006268426e-33,diana
2.1020744786307926e-34,did,5.599858695806137e-32,did,1.8347586176523746e-33,did,3.5814034482101966e-26,did,1.7562828681303045e-27,did,3.3724627404771975e-32,did,1.388627510708411e-32,did,0.0681229097113073,did,0.018276466167992108,did,2.0177384723701346e-33,did
1.3912998644708073e-34,die,1.772545843074447e-30,die,1.9201027016564734e-33,die,5.494183072309322e-33,die,0.03429868352217084,die,1.8614116103835253e-33,die,2.1076302719218995e-24,die,5.292251762256687e-32,die,9.595189542650277e-33,die,1.9939668597137914e-33,die
4.272279185987665e-34,died,7.926327511834849e-06,died,1.9313648255467046e-33,died,0.019626062713643918,died,1.9721280527616043e-33,died,1.9829358320980753e-33,died,2.188339364609036e-33,died,0.0019888229696843405,died,0.0003112572342222847,died,4.274212317831661e-33,died
8.430914231331928e-35,diet,1.4487798108550923e-32,diet,2.580391349965298e-31,diet,0.00021252083147613567,diet,1.2428499393307716e-33,diet,1.987425307232981e-33,diet,1.987247043060297e-33,diet,1.984547877755942e-33,diet,2.0971060296130363e-33,diet,1.9892701322718725e-33,diet
6.580229639499145e-36,different,0.011682449234577567,different,1.8883113203058853e-33,different,9.20094051344104e-28,different,0.028637228044069773,different,1.8500581855729935e-33,different,1.323990939087178e-26,different,1.9097266646412466e-33,different,1.8690795211709343e-33,different,1.691042976532777e-33,different
5.680828564330955e-36,dinosaurs,1.3382930685823114e-32,dinosaurs,1.9873201132526165e-33,dinosaurs,5.280768231188111e-30,dinosaurs,2.4663494230245986e-33,dinosaurs,8.333991217629613e-32,dinosaurs,2.6227621067921653e-33,dinosaurs,3.9960773191487955e-29,dinosaurs,5.031833243786254e-10,dinosaurs,2.377698145937603e-33,dinosaurs
6.192896842409387e-36,diplomatic,1.2512900054348322e-32,diplomatic,2.0437487505085765e-33,diplomatic,1.1388579287975009e-30,diplomatic,1.0462741646881038e-33,diplomatic,5.399382308847011e-34,diplomatic,3.306204988019546e-33,diplomatic,0.019138231487492528,diplomatic,1.152296424434186e-20,diplomatic,4.806128719703129e-33,diplomatic
2.789888435225067e-36,direct,1.487904002259791e-32,direct,1.9872081099006207e-33,direct,8.308073126776199e-22,direct,4.5900629160529895e-26,direct,1.989307342040682e-33,direct,1.0122359225561898e-31,direct,1.9900019862373524e-33,direct,2.0278957525128775e-33,direct,1.9869400241348893e-33,direct
2.980975230489354e-35,directed,2.225583405987371e-32,directed,1.9129101115246708e-33,directed,0.028354632837116842,directed,2.2861803777004916e-33,directed,1.974865680945439e-33,directed,1.974121345782281e-33,directed,1.6504875960512933e-33,directed,8.083511225323887e-33,directed,1.1209793404555677e-34,directed
0.07098992362798413,director,1.9855816795350334e-33,director,4.5055665281061506e-35,director,1.1229987352212023e-34,director,4.100125896220259e-36,director,1.9857141802451723e-33,director,2.7141524792810378e-34,director,1.9716310975861805e-33,director,1.9874296566643515e-33,director,9.335699193283115e-34,director
4.385442326440845e-35,disaster,8.169125426785758e-12,disaster,1.9869334615516294e-33,disaster,1.473431892542268e-05,disaster,2.0051959277748936e-33,disaster,3.1970605932856196e-33,disaster,1.9941961564833904e-33,disaster,2.0604094573334843e-33,disaster,1.9889053324073218e-33,disaster,1.9896798195814762e-33,disaster
6.368361779453121e-36,discovery,2.741438905763304e-29,discovery,1.9871286433866436e-33,discovery,1.988595187539899e-33,discovery,1.987211983670095e-33,discovery,2.5944148914061535e-33,discovery,1.77645393119002e-30,discovery,9.475831708884954e-34,discovery,5.680320664872832e-33,discovery,1.9873463647285325e-33,discovery
3.1142203342333367e-35,discrimination,1.5619776562756196e-32,discrimination,1.950625215185594e-33,discrimination,1.9317299882625252e-33,discrimination,0.02515261454303423,discrimination,1.8182618222527173e-33,discrimination,8.259578039937893e-33,discrimination,1.4731660037797546e-25,discrimination,0.0066430695578920205,discrimination,1.639419257876305e-33,discrimination
4.6192819524599693e-35,disease,0.0005808397324159672,disease,0.0018538655343399684,disease,6.941797574371723e-05,disease,6.246221411679135e-13,disease,1.9898006050102304e-33,disease,5.212691657722355e-31,disease,0.08356226899157654,disease,0.010785271856170285,disease,2.1063236043944533e-33,disease
1.4114874573783218e-34,diseases,3.713977557827264e-06,diseases,1.8697326759288043e-33,diseases,0.03156512282785549,diseases,1.352285970318543e-31,diseases,1.961451610357901e-33,diseases,1.9626158619332636e-33,diseases,5.208621271324928e-31,diseases,0.01877655153620876,diseases,1.993930051735405e-33,diseases
0.0030453968269864525,disney,3.68304436678594e-33,disney,1.9832869374369716e-33,disney,2.9812654749941163e-33,disney,5.355635040437126e-34,disney,1.1486821704370728e-34,disney,4.069597691236016e-34,disney,1.979731984536182e-33,disney,0.0018831863690811832,disney,1.9039638995137e-33,disney
5.562614434061625e-36,disorder,1.3246182584468528e-27,disorder,4.017945263290559e-32,disorder,3.3518065236958804e-33,disorder,6.856582509801889e-19,disorder,1.986886834011239e-33,disorder,2.0020802218073217e-33,disorder,1.9873601319980466e-33,disorder,2.842775264287708e-33,disorder,1.9871578168756866e-33,disorder
5.7042873825102475e-36,disrupt,3.878851730972931e-30,disrupt,1.9857633050052787e-33,disrupt,9.542743684492889e-11,disrupt,6.597527057984008e-32,disrupt,1.986685561352887e-33,disrupt,1.986500541539046e-33,disrupt,0.0006172350278319302,disrupt,9.120757332691782e-33,disrupt,1.9877288574653476e-33,disrupt
6.352056398755822e-36,dissent,0.0020711395525709842,dissent,1.9777137190486224e-33,dissent,7.176303198646402e-33,dissent,1.9854042119602976e-33,dissent,2.598880336003021e-34,dissent,1.9986811652523723e-33,dissent,1.9744132935415302e-33,dissent,2.0726909421968308e-24,dissent,1.9879052402115372e-33,dissent
0.036427826443420325,doctor,5.343900287087498e-21,doctor,1.9870700280209103e-33,doctor,3.451684613562778e-32,doctor,1.5657751211094024e-34,doctor,5.7881018040175177e-33,doctor,1.98783888603664e-33,doctor,1.979374177906394e-33,doctor,7.878452010031543e-31,doctor,1.2315347541335454e-33,doctor
1.4045564669087979e-34,doctors,1.20261857096284e-06,doctors,1.987295981986298e-33,doctors,1.7412906838979944e-18,doctors,2.192646593561102e-33,doctors,1.995506346594335e-33,doctors,1.988065999668397e-33,doctors,3.2770093587812277e-31,doctors,3.099531113055946e-24,doctors,1.9916982289585508e-33,doctors
5.4973161796114585e-36,documents,1.8269072859736185e-32,documents,1.9518248490432108e-33,documents,0.013607249578523429,documents,1.1450985360511348e-33,documents,1.9809845665690917e-33,documents,1.980428138834518e-33,documents,1.8067132879410242e-33,documents,1.5245636285617648e-21,documents,6.015878565014502e-33,documents
1.2636723073120497e-34,dodi,5.1661972512054875e-33,dodi,1.986993457859541e-33,dodi,2.7266417142520175e-33,dodi,5.570480650995788e-34,dodi,1.9874243747895347e-33,dodi,9.259499246761357e-34,dodi,6.604027222119982e-34,dodi,1.9887502520421783e-33,dodi,1.9878073325614098e-33,dodi
6.865337132354202e-36,does,2.0796427659723253e-32,does,2.3390369368067162e-33,does,1.3313753073767627e-22,does,6.460157288847467e-33,does,3.0746056426894858e-33,does,1.0115339584660852e-27,does,1.0719926163182414e-24,does,2.2261647552649178e-22,does,1.9897148820194726e-33,does
2.020270368807981e-36,dollars,2.226713343328309e-33,dollars,1.9872730948008145e-33,dollars,4.229294115708591e-33,dollars,3.1461221656130073e-34,dollars,2.149363363634111e-34,dollars,9.252605311568808e-34,dollars,1.9870453734006494e-33,dollars,1.1972088898508159e-33,dollars,1.987633870565643e-33,dollars
8.983123420999085e-36,domestic,2.569413361654366e-32,domestic,1.921116997415417e-33,domestic,2.3290218509998344e-09,domestic,0.0461743746849018,domestic,6.497805891286932e-31,domestic,1.0672370140459157e-32,domestic,1.9866627316678934e-33,domestic,1.9452470365497484e-33,domestic,2.3217705733593098e-33,domestic
0.003627075618105424,don,0.05442417016183124,don,1.3377363877353401e-30,don,1.671030850779092e-33,don,1.8028794435471053e-33,don,1.8726260187638504e-33,don,1.0659846528340106e-34,don,1.7372059798296062e-33,don,1.6122483393223885e-33,don,1.8901487705941873e-33,don
9.900562576045874e-35,donald,1.1305160596482609e-32,donald,1.954704472874266e-33,donald,6.939056871350997e-33,donald,1.7423461712829442e-31,donald,0.007041998702111387,donald,1.9654204613624368e-33,donald,0.017608509093902214,donald,9.0123376380878e-31,donald,1.9912006536017834e-33,donald
4.110546647741362e-34,doubt,0.003275528634541279,doubt,1.9721107387019477e-33,doubt,4.820598275829344e-05,doubt,1.970939456129405e-33,doubt,1.9813443857847457e-33,doubt,2.010275683771861e-33,doubt,2.6146739283610235e-30,doubt,4.681705758254282e-23,doubt,2.001632237776192e-33,doubt
2.9979295854829576e-36,drinking,3.4957288965079783e-32,drinking,0.055365790830009566,drinking,7.321303023817962e-33,drinking,1.8723659782635715e-33,drinking,8.418822791209516e-33,drinking,1.6104011128875045e-29,drinking,1.870069034662344e-33,drinking,0.009254513749629637,drinking,2.0241137975880538e-32,drinking
1.6841101686908202e-36,drivers,4.65351094625409e-33,drivers,7.093592484147722e-34,drivers,1.9887113474084587e-33,drivers,2.251111999333666e-29,drivers,1.9888041375166653e-33,drivers,9.302119152018627e-33,drivers,3.494559868153587e-33,drivers,3.937435950168172e-33,drivers,1.9879742971376757e-33,drivers
2.8093250698750816e-33,drug,0.05228600120615839,drug,0.004572346173839286,drug,0.014967682589535413,drug,1.691421863040253e-33,drug,1.8399261089583693e-33,drug,1.8695621523682107e-33,drug,0.021917483002713144,drug,4.572658327845412e-31,drug,2.004040924823166e-33,drug
3.559298741767108e-35,drugs,1.5977991477361142e-28,drugs,1.8919067893944186e-33,drugs,0.035634859432838326,drugs,5.404694906363657e-34,drugs,3.6117728250433654e-27,drugs,1.9697454820011303e-33,drugs,1.6114527906835408e-28,drugs,0.001349002030193604,drugs,1.9965942812611298e-33,drugs
6.082502397082081e-35,earth,4.0541404145702606e-27,earth,8.543443133556033e-17,earth,1.0756371077703796e-27,earth,1.278174164645e-31,earth,1.3718274490679475e-10,earth,1.8215511927846721,earth,1.4573914267650607e-22,earth,3.7574562321848586e-23,earth,2.13968421129468e-32,earth
1.089766608318093e-34,east,1.4094099557321892e-11,east,1.8921778466348107e-33,east,0.026160967237487304,east,4.2950991548965743e-32,east,1.4819294033891051e-33,east,1.1716341575126128e-32,east,0.021312166601127353,east,2.035753584859754e-06,east,2.1265270673461798e-33,east
2.6811196207170417e-36,easter,3.836119176754138e-33,easter,1.986811473862246e-33,easter,1.9682704337292724e-33,easter,2.971681503752319e-32,easter,0.029911122727050512,easter,1.912849759436806e-33,easter,1.1144416850407048e-33,easter,1.9511492348880657e-33,easter,7.256207440075657e-34,easter
7.226338339252277e-35,economic,4.998161217166106e-30,economic,0.0015938419529444128,economic,7.68442478738344e-28,economic,1.2404576600124297e-31,economic,7.18996387986451e-34,economic,4.478835768059668e-31,economic,0.024840638693989826,economic,5.331356657309694e-22,economic,1.9900058199931467e-33,economic
0.04314315843588111,economist,1.9857002957079777e-33,economist,1.9866743279724364e-33,economist,1.0903733134347738e-34,economist,1.2249260863736957e-34,economist,1.9862307394122696e-33,economist,6.796352708542392e-34,economist,1.3085298249013505e-34,economist,1.1441625111501713e-34,economist,1.1298067556636453e-33,economist
1.486373058291884e-35,economy,4.082772554555808e-08,economy,1.8133234352790492e-33,economy,6.584045271782027e-21,economy,1.8835995032352522e-33,economy,6.81075723728433e-34,economy,8.261017226135396e-32,economy,3.7048785745787994e-33,economy,0.10355825903005854,economy,2.1825387596331916e-33,economy
1.090262562092617e-34,education,0.01748931763577783,education,1.9340834794500898e-33,education,4.878499319342288e-28,education,8.408012133600189e-33,education,1.9502400730290505e-33,education,1.971006910015574e-33,education,1.9065184185595035e-33,education,1.0142776867802097e-31,education,1.9889885711931005e-33,education
0.04277070153725407,educator,1.6373193194585796e-34,educator,1.9866826394430056e-33,educator,3.967323024657469e-34,educator,1.9869535495658372e-33,educator,1.9862070094831093e-33,educator,2.9544806357890077e-34,educator,1.9782907071530977e-33,educator,1.9870919871167298e-33,educator,1.1406286586735896e-33,educator
2.6275325210745957e-36,effect,3.704104087104321e-33,effect,4.0447764314788164e-32,effect,3.0320218553143513e-33,effect,2.2014205214634532e-33,effect,1.9875114988820472e-33,effect,1.4313057619666332e-33,effect,9.097252712768516e-34,effect,3.497079811287192e-33,effect,1.987179917836168e-33,effect
2.867194317575562e-35,effective,1.588418780598156e-14,effective,1.9834751882080336e-33,effective,1.9580242731872657e-33,effective,2.77065354700732e-26,effective,1.991454862892144e-33,effective,1.0231904672292571e-32,effective,1.9754841630703565e-33,effective,0.004024898647264466,effective,6.121699926350941e-33,effective
6.083356290356294e-36,effectively,8.171056489895133e-32,effectively,1.96185891743012e-33,effectively,1.2342614877628345e-07,effectively,2.8249487266673446e-33,effectively,1.5088564919881824e-33,effectively,1.9773427222416854e-33,effectively,1.935376110048922e-33,effectively,0.012579057336538323,effectively,1.989827274805171e-33,effectively
9.249560145486708e-36,effects,2.2850752374784415e-32,effects,1.7062736639924393e-12,effects,1.0652784136659393e-32,effects,1.9913361844307234e-21,effects,1.9904696048594336e-33,effects,4.295015759117212e-33,effects,5.296843224589641e-09,effects,8.109229988541138e-25,effects,2.0180231216983627e-33,effects
2.4420606653246343e-36,effeminate,1.0999912313029538e-32,effeminate,1.0428482116588123e-33,effeminate,1.902637523241986e-33,effeminate,0.07426454805461233,effeminate,1.5646819524979897e-33,effeminate,1.510663091612017e-32,effeminate,1.936150922432981e-33,effeminate,1.466460227886089e-29,effeminate,7.541162485816257e-33,effeminate
4.697065430872907e-35,efforts,3.579749233069367e-08,efforts,7.386710155696819e-08,efforts,3.278231466316143e-26,efforts,6.877766547560848e-32,efforts,4.824339018600036e-34,efforts,1.1985509432188562e-32,efforts,1.987117277169142e-33,efforts,7.532447704345542e-13,efforts,1.9945086827408454e-33,efforts
0.012669000313511853,einstein,7.2820616286507046e-34,einstein,1.9868991242246123e-33,einstein,1.9876710435527034e-33,einstein,6.569725626338851e-34,einstein,1.9869436140253246e-33,einstein,5.376772048329207e-34,einstein,1.558151299376889e-34,einstein,6.830083011814483e-34,einstein,1.668092748660678e-33,einstein
1.1840916015900808e-35,election,6.80460604991365e-33,election,1.9662756610350332e-33,election,6.483606320887999e-33,election,9.289049028042207e-34,election,7.929327888936769e-34,election,1.9872413763889288e-33,election,0.011096499913796166,election,8.565300797612625e-33,election,1.991031623110927e-33,election
6.560545031452196e-36,elements,4.1019774373308476e-33,elements,1.974119998006457e-33,elements,4.20744044163766e-32,elements,2.6506139988091762e-33,elements,1.642220939491044e-32,elements,0.013119767294452318,elements,2.058765905662278e-33,elements,1.2281521180556708e-32,elements,7.188722426399451e-34,elements
2.081184065018242e-35,elite,1.515741941736458e-32,elite,1.9494215094089612e-33,elite,7.225041163110692e-30,elite,2.1235956030925506e-33,elite,1.134005169251018e-32,elite,0.004820280104244676,elite,1.9108497122429684e-33,elite,0.017237390410545082,elite,1.9699180058103653e-33,elite
0.0014359154716233043,elvis,4.372859198715576e-33,elvis,1.987368857310145e-33,elvis,1.1829499600660339e-32,elvis,2.0858401209155135e-33,elvis,1.9880380551140425e-33,elvis,1.9310785536189115e-33,elvis,4.58858938064207e-31,elvis,1.9975530064560943e-33,elvis,1.9395679512640213e-33,elvis
7.331859798204813e-35,emergence,1.5971568273846145e-32,emergence,1.9609224924598665e-33,emergence,1.1616285056692465e-18,emergence,4.000304208057885e-33,emergence,1.9848140269678133e-33,emergence,3.377951613021596e-33,emergence,0.017308389594719052,emergence,3.816973009345844e-06,emergence,1.5760149796396102e-33,emergence
2.283372119876341e-35,emissions,1.998853860446781e-16,emissions,6.372357308895707e-13,emissions,2.3002631952559713e-33,emissions,1.1533746316179763e-32,emissions,0.0033828852862336435,emissions,1.989259104561649e-33,emissions,0.002814281886124192,emissions,0.00419403390737846,emissions,1.994706732780616e-33,emissions
6.142563297408207e-36,emotional,2.452679019936147e-32,emotional,1.1524513738035117e-33,emotional,1.8979974359389925e-33,emotional,0.085626776445374,emotional,1.6350024959564215e-33,emotional,5.335464164138894e-31,emotional,1.9308807166571966e-33,emotional,9.926080345653341e-34,emotional,5.433504532378256e-34,emotional
9.25382886283941e-35,empire,1.7686150228505814e-29,empire,1.9761676134295694e-33,empire,4.9384827267033394e-26,empire,2.2230278745293123e-33,empire,5.080136277366825e-31,empire,1.814900425690329e-32,empire,0.005936101570745838,empire,0.0013773760093444094,empire,1.988626352373998e-33,empire
8.661198447053749e-36,encourage,6.396360778839517e-32,encourage,1.9894329442611725e-33,encourage,8.294659919347902e-32,encourage,1.6802354729535484e-33,encourage,2.7091458727531847e-31,encourage,3.810940323869334e-34,encourage,7.151370543355285e-27,encourage,5.458799492360672e-26,encourage,1.9870113958925313e-33,encourage
3.478891405355701e-36,end,6.689889379453493e-33,end,1.9869309482709346e-33,end,5.514357974534984e-33,end,2.6897170280475972e-33,end,8.83580849208426e-31,end,7.146845141243215e-32,end,8.73390811811927e-30,end,5.584170415855984e-06,end,1.9872010129639984e-33,end
1.8868143237521448e-34,energy,0.005969991170093965,energy,1.965432299227027e-33,energy,4.00585846561217e-07,energy,5.595861902873491e-33,energy,1.2575025369765511e-33,energy,2.2635491673243976e-29,energy,2.258125829414101e-33,energy,5.933788191662882e-06,energy,1.9936793703029914e-33,energy
4.401976198333113e-36,enforcement,5.989374277566156e-32,enforcement,1.9886060496114104e-33,enforcement,3.314762726565902e-10,enforcement,3.0095792837405932e-33,enforcement,1.987467320113138e-33,enforcement,1.7752436698299704e-34,enforcement,2.0862551931571282e-33,enforcement,1.990712432611475e-33,enforcement,1.988156227630044e-33,enforcement
0.06631486724578983,engineer,1.6094998198439406e-34,engineer,1.9863826105250005e-33,engineer,5.525027245037693e-35,engineer,1.987013811837717e-33,engineer,7.060655588485653e-36,engineer,8.953228834211848e-35,engineer,9.473708994400843e-32,engineer,7.533580685784997e-34,engineer,9.003683417755648e-34,engineer
2.7907596704021065e-35,england,7.545748751662478e-31,england,1.9869992395658553e-33,england,1.1417901136195144e-33,england,6.438261572580063e-33,england,1.6091734893281363e-33,england,2.3560926292192563e-33,england,8.45109380499722e-28,england,3.2501607431907395e-33,england,1.9872659800942422e-33,england
1.9550522379794178e-35,entire,1.6157615345600674e-06,entire,1.6374258853258912e-05,entire,8.58871652481492e-34,entire,5.38104449810281e-31,entire,2.524586758093208e-33,entire,2.019332493593748e-31,entire,6.741431076872425e-32,entire,0.06488337805213455,entire,4.051062858215389e-33,entire
0.09100776518230574,entrepreneur,1.9846446827384767e-33,entrepreneur,2.651967321487592e-34,entrepreneur,1.9873644353547818e-33,entrepreneur,1.986938710566757e-33,entrepreneur,9.081100411224675e-35,entrepreneur,1.9879005285544674e-33,entrepreneur,1.967268267183257e-33,entrepreneur,1.9871945148965865e-33,entrepreneur,7.613434821823688e-34,entrepreneur
4.3919665712332913e-35,environment,3.1149904618814883e-09,environment,2.475673144028249e-13,environment,1.9652250533817067e-33,environment,2.00462234243252e-33,environment,1.4292524370165541e-33,environment,2.075030476155803e-33,environment,0.0025136271382325236,environment,9.753606649198317e-33,environment,1.994585515186862e-33,environment
0.00628705153239513,environmental,1.3006547981618252e-20,environmental,1.9872254582437356e-33,environmental,3.8020708239721744e-32,environmental,2.0213500947194648e-33,environmental,1.987405461045732e-33,environmental,7.611016371847315e-34,environmental,1.988356196783158e-33,environmental,7.51650833667725e-28,environmental,1.8195437514390982e-33,environmental
0.05290937272080694,environmentalist,1.9858224403577637e-33,environmentalist,4.6171996769393963e-35,environmentalist,2.409255254815539e-35,environmentalist,1.986783299249941e-33,environmentalist,1.9858581391496233e-33,environmentalist,1.9870780857919142e-33,environmentalist,1.8560921697986154e-34,environmentalist,1.986742692730563e-33,environmentalist,1.0409726749257805e-33,environmentalist
2.4730136661570274e-35,era,1.237944042946142e-06,era,1.9870937962814405e-33,era,2.000849207270734e-33,era,1.9865886713213627e-33,era,4.239351248108649e-34,era,3.36105864636655e-34,era,6.722888046147376e-23,era,2.5751882894527474e-33,era,1.9881016446381612e-33,era
1.4832464489333581e-36,eruption,2.2087722784657468e-33,eruption,1.9869965912228616e-33,eruption,1.092148855320572e-33,eruption,4.208623545920276e-34,eruption,1.325979690414351e-33,eruption,2.6967977817133473e-33,eruption,1.9873890382379597e-33,eruption,5.768444589062061e-30,eruption,1.9871862258500527e-33,eruption
5.315889836821706e-36,escape,1.4980916521548627e-30,escape,1.9868207782435944e-33,escape,1.9667076932512732e-15,escape,4.220094722351889e-32,escape,9.779726489896987e-34,escape,1.6824350250967787e-32,escape,2.6977907594949415e-06,escape,1.8572393793832328e-25,escape,1.987801570454733e-33,escape
7.850583293290272e-36,especially,0.00030336625453906263,especially,4.88465561908066e-33,especially,1.0126780569394012e-32,especially,8.050198558980799e-28,especially,0.002930458356787118,especially,8.771618888440922e-33,especially,2.529153340575072e-33,especially,5.357819315310256e-25,especially,1.9902453892530454e-33,especially
5.52794329731515e-35,espionage,4.835679353605658e-09,espionage,1.975556085634394e-33,espionage,0.004228892867473599,espionage,1.987076753434443e-33,espionage,1.9855752056507487e-33,espionage,1.9851484878655056e-33,espionage,1.9335187889990167e-33,espionage,1.936037632004461e-33,espionage,1.9919379546427182e-33,espionage
8.32929726005945e-36,essential,2.916972124033134e-32,essential,1.9872068169839426e-33,essential,1.3530679962468583e-19,essential,4.719004700357591e-33,essential,3.4041885394998434e-34,essential,1.2670986013346014e-33,essential,2.1123685151017526e-33,essential,2.2992515650643866e-10,essential,2.0294767946088785e-33,essential
3.8484759528341145e-34,establishment,2.0913654097391365e-30,establishment,3.1281669207982543e-17,establishment,0.0014659060554585114,establishment,4.452673951362865e-33,establishment,3.622928835992846e-33,establishment,2.3293741476487898e-29,establishment,0.010832055983754686,establishment,5.563526448048265e-29,establishment,1.989876003279671e-33,establishment
4.5279550304098876e-36,ethical,5.461033863532134e-19,ethical,1.9944108342658128e-33,ethical,2.713444331281978e-33,ethical,2.1510996091774144e-33,ethical,1.9942590443947747e-33,ethical,1.9958771702521053e-30,ethical,1.3810163476034548e-33,ethical,3.121690989082631e-33,ethical,1.987615231341263e-33,ethical
4.878059179951993e-35,ethnic,1.367648169064841e-32,ethnic,1.987153582269639e-33,ethnic,1.457733634681886e-14,ethnic,6.380415931657757e-33,ethnic,1.9872721930910487e-33,ethnic,1.988665207655265e-33,ethnic,1.991445155443285e-33,ethnic,8.129619610579107e-34,ethnic,1.9872939168153574e-33,ethnic
1.3009207077251233e-34,europe,0.008469979263305977,europe,1.9586594644196412e-33,europe,0.000505776092686015,europe,2.294644242807812e-28,europe,1.9737100341858797e-33,europe,7.285019753999296e-32,europe,1.3394985870391402e-30,europe,3.8206418209593193e-29,europe,1.9912155936838263e-33,europe
3.513220689359446e-34,european,1.0864538251663425e-17,european,2.5832928706290156e-06,european,8.272078504294304e-31,european,3.7139177590737115e-32,european,6.745089613958151e-33,european,1.3317990345233848e-29,european,0.04259244145975416,european,0.03191793902243844,european,2.108133908806286e-33,european
9.322433870569842e-35,events,1.5515753487448778e-06,events,3.196499785586388e-33,events,0.014056166782906793,events,6.129829229168203e-33,events,1.7450292307785097e-33,events,2.2310624140051013e-32,events,2.700829012072377e-33,events,0.2708126143219087,events,2.1269961752608686e-32,events
3.668482223125038e-35,eventually,1.0669392031029411e-32,eventually,1.9834820850760785e-33,eventually,2.563058631809371e-09,eventually,2.893621536353667e-33,eventually,9.79075542135877e-33,eventually,0.003480441378667541,eventually,1.1789899151944753e-07,eventually,2.0101436703683768e-33,eventually,1.9887609257139544e-33,eventually
9.266780912239046e-35,evidence,1.1838587757843708e-30,evidence,1.481633117418707e-33,evidence,0.2409594957916107,evidence,0.014151039184629859,evidence,1.9387593758288468e-33,evidence,0.0018329682657074525,evidence,2.0350954267045775e-33,evidence,0.0032539192316490624,evidence,4.083895016089576e-32,evidence
5.54446650345295e-36,evil,0.0009078442293603318,evil,1.9776130506415434e-33,evil,2.006241421045052e-33,evil,0.0018760218915729412,evil,1.9715036435699618e-33,evil,2.2481796284569798e-33,evil,9.483658677135934e-33,evil,0.00044864030783296175,evil,4.055781206429666e-33,evil
