index,top_topic_name_1,top_topic_weight_1,top_topic_name_2,top_topic_weight_2,top_topic_name_3,top_topic_weight_3
0,topic_8,67.1978492764381,topic_7,16.520204215077534,topic_4,16.281866728300347
1,topic_8,99.99999973767711,topic_7,2.623229019796643e-07,topic_5,2.6112397165124266e-23
2,topic_3,85.71149060539682,topic_9,14.28850894753712,topic_4,3.9594286741068933e-07
3,topic_7,53.0810518202165,topic_1,24.086373196123503,topic_8,22.58200180505301
4,topic_5,99.99999962517784,topic_8,3.748164668341255e-07,topic_4,5.5833856801468644e-12
5,topic_9,77.36368565203837,topic_7,22.63631287001807,topic_4,1.4779435541375214e-06
6,topic_9,73.92109599251893,topic_4,26.03984027668114,topic_8,0.0390637307999236
7,topic_4,47.99307564554514,topic_2,20.939367160345988,topic_5,17.085510150571103
8,topic_2,67.80654434140867,topic_8,32.19345564728444,topic_5,1.1306532526079228e-08
9,topic_2,51.302169879916505,topic_9,27.979194674471696,topic_4,20.71830121890115
10,topic_4,87.2957171806083,topic_3,12.696231918388944,topic_8,0.0080509001811318
11,topic_4,83.70975528303265,topic_10,15.495637955844591,topic_7,0.7946067611226356
12,topic_9,89.73353949489056,topic_10,10.266454984789124,topic_4,5.429022787841407e-06
13,topic_6,100.0,topic_1,0.0,topic_2,0.0
14,topic_6,100.0,topic_4,6.912181884195074e-19,topic_9,1.6018651912541783e-34
15,topic_9,99.99999998052203,topic_8,1.947741394411405e-08,topic_2,5.441055981804303e-13
16,topic_9,75.14276895227272,topic_5,24.8572310476416,topic_4,8.016702065377979e-11
17,topic_9,72.1780883290604,topic_8,27.821911670939595,topic_4,1.5788916316875236e-16
18,topic_6,99.84271708927632,topic_5,0.15728291050716,topic_8,2.1652111609979109e-10
19,topic_8,72.04723186431241,topic_10,27.950457445600986,topic_4,0.0023106898737097
20,topic_8,99.9999999999866,topic_1,1.3382855358535629e-11,topic_6,1.0369035192855626e-19
21,topic_10,99.99999997462965,topic_4,2.5226846855988146e-08,topic_7,1.4352641077112522e-10
22,topic_10,99.9976973290808,topic_4,0.0023026709191861,topic_3,5.708262588298723e-19
23,topic_4,83.0534403289177,topic_2,16.94628929275151,topic_9,0.0002666266433402
24,topic_4,100.0,topic_1,0.0,topic_2,0.0
25,topic_9,67.06568291836213,topic_2,32.93431706581093,topic_6,1.5826942918515022e-08
26,topic_8,100.0,topic_5,1.104140525490847e-143,topic_1,0.0
27,topic_5,100.0,topic_9,1.702631533008367e-141,topic_1,0.0
28,topic_2,68.41275799951707,topic_5,16.600001672627343,topic_6,14.987240282081286
29,topic_2,72.96374940567583,topic_4,16.55583839673222,topic_7,10.478869833424165
30,topic_2,58.62510433098214,topic_7,41.37489566901785,topic_6,8.770312861551684e-15
31,topic_8,37.76950828986118,topic_9,36.5004337127064,topic_4,25.730057997432414
32,topic_5,99.96779458852578,topic_10,0.0322048145204,topic_7,5.903908092522633e-07
33,topic_9,57.4749846467753,topic_6,42.524977229440005,topic_2,3.812363855273381e-05
34,topic_4,48.02144895625764,topic_6,28.38529446248505,topic_5,23.513383300136148
35,topic_4,66.82422365760306,topic_9,33.17577634238089,topic_2,1.6058035013359798e-11
36,topic_2,62.55394750227256,topic_5,23.131376969888507,topic_6,14.314564427467644
37,topic_2,99.99999999924546,topic_4,7.540951615242148e-10,topic_6,4.404187200099585e-13
38,topic_2,75.49864354984899,topic_10,14.409817283407452,topic_4,10.091539166743557
39,topic_4,41.997115437968944,topic_7,30.541009634411942,topic_5,27.4618749184485
40,topic_2,99.99902493629196,topic_8,0.0009750637080312,topic_4,2.8055451960868048e-207
41,topic_2,54.135433512829366,topic_8,45.86456648717064,topic_9,3.5058419804861885e-17
42,topic_2,82.75403923115164,topic_6,17.245960767224375,topic_9,1.493334677923817e-09
43,topic_6,94.96299234193847,topic_2,5.037007269390573,topic_9,3.291801113022691e-07
44,topic_2,99.99999999999842,topic_1,1.5784902000674756e-12,topic_4,5.890549227211484e-19
45,topic_2,54.069972268645,topic_6,19.466042302483885,topic_7,14.32116025241991
46,topic_2,99.99999994016882,topic_10,5.98277952147154e-08,topic_5,3.395473872151132e-12
47,topic_2,75.04164950624586,topic_5,17.41577807185662,topic_4,6.743182096973587
48,topic_4,42.06091150835535,topic_1,27.50777251670196,topic_5,16.046377489261438
49,topic_2,81.51604248337156,topic_9,16.494882895669583,topic_6,1.517896784945882
50,topic_6,76.36249215834114,topic_5,16.466782083868786,topic_4,7.170725757458834
51,topic_4,99.99999538245685,topic_2,4.611870115021224e-06,topic_9,5.673040223470643e-09
52,topic_2,83.94262283336305,topic_5,16.057376965801453,topic_6,1.968347448026169e-07
53,topic_6,92.75769710816836,topic_10,7.242302891831606,topic_8,1.963300678107686e-14
54,topic_6,80.23077268842044,topic_10,19.769227273135925,topic_4,3.838989829579624e-08
55,topic_4,99.9926461046078,topic_10,0.0073081234014124,topic_6,4.577199072005924e-05
56,topic_9,76.03807121269885,topic_10,23.8803161887774,topic_8,0.0653218712465909
57,topic_4,99.99967005547887,topic_2,0.0003299445211112,topic_10,5.654580953515767e-150
58,topic_4,99.9999501423169,topic_7,4.985751861142416e-05,topic_5,1.4239890924803515e-10
59,topic_4,60.27820083090473,topic_2,32.786603296905454,topic_6,6.935195872189828
60,topic_3,100.0,topic_1,0.0,topic_2,0.0
61,topic_8,52.4001185262724,topic_2,47.59988125676221,topic_9,1.7402460913348777e-07
62,topic_9,73.62983024983701,topic_7,26.370169750162987,topic_1,0.0
63,topic_4,70.55082764573754,topic_8,29.449172354258756,topic_6,3.711452144264547e-12
64,topic_2,52.344143503739645,topic_4,47.65585649626036,topic_6,1.259326157283284e-280
65,topic_9,99.99999826073706,topic_10,1.7392629172287445e-06,topic_8,2.9197681325643333e-14
66,topic_9,54.02461601579864,topic_10,45.92335949765804,topic_2,0.0508708819659511
67,topic_9,100.0,topic_1,0.0,topic_2,0.0
68,topic_9,52.52701273450051,topic_3,47.47298726549949,topic_1,0.0
69,topic_9,72.25233271345951,topic_8,27.74766728637477,topic_10,1.6571505187001072e-10
70,topic_9,65.72490932659682,topic_7,34.218879025911065,topic_5,0.0562116474625766
71,topic_9,81.70869366967418,topic_2,18.29130632562877,topic_6,4.6751342756445365e-09
72,topic_9,99.999999912462,topic_2,8.75115669811457e-08,topic_5,2.6447439712147333e-11
73,topic_6,49.91996351492977,topic_9,30.41080154317007,topic_4,19.66923494190013
74,topic_6,59.47721237189667,topic_2,40.52278762810333,topic_1,0.0
75,topic_3,75.10502037365359,topic_5,24.89497962634643,topic_1,8.614219712227948e-89
76,topic_8,68.2659771416812,topic_9,31.73402268288599,topic_7,1.737408441958156e-07
77,topic_6,99.9999999999534,topic_5,4.661254657708956e-11,topic_1,0.0
78,topic_4,100.0,topic_10,2.087152616672803e-216,topic_1,0.0
79,topic_9,51.64729332828568,topic_2,27.51576530406733,topic_8,13.376411762037666
80,topic_9,51.69421656195228,topic_10,20.84045143445486,topic_4,11.5733447855357
