topic_1_weights,topic_1_words,topic_2_weights,topic_2_words,topic_3_weights,topic_3_words,topic_4_weights,topic_4_words,topic_5_weights,topic_5_words,topic_6_weights,topic_6_words,topic_7_weights,topic_7_words,topic_8_weights,topic_8_words,topic_9_weights,topic_9_words,topic_10_weights,topic_10_words
2.9748378203583223e-36,advances,7.058384053157929e-33,advances,1.9870008040554392e-33,advances,1.2219823809519772e-29,advances,4.855835587649255e-34,advances,1.3994116665672473e-33,advances,5.121849841649243e-33,advances,4.3944223076014884e-33,advances,8.423799535702472e-32,advances,1.987299743130205e-33,advances
0.0460171690472372,adventurer,1.9855770773054408e-33,adventurer,1.4404941594099116e-34,adventurer,1.9868606846116458e-33,adventurer,1.986968014597698e-33,adventurer,1.985840612577173e-33,adventurer,1.9872312627665568e-33,adventurer,1.0492607469313082e-34,adventurer,3.7448422084235935e-34,adventurer,1.0685188829696848e-33,adventurer
2.8099049335658922e-36,advertisers,1.2024438112061699e-32,advertisers,1.9546836053540096e-33,advertisers,0.01255612582346,advertisers,9.375284945405968e-34,advertisers,1.9846369072665776e-33,advertisers,2.0030501268746724e-33,advertisers,1.818011789222768e-33,advertisers,1.8354090592719656e-33,advertisers,4.923771578949682e-33,advertisers
6.468512150953091e-35,africa,6.697782289033205e-12,africa,2.1974337084872665e-18,africa,0.0342188761659888,africa,1.3260559734468447e-24,africa,1.994750059599707e-33,africa,1.0214470690255682e-30,africa,3.5987173422461114e-24,africa,4.9772900932675476e-29,africa,1.990432565551678e-33,africa
2.0649477951527585e-33,african,1.3894367703535752e-20,african,1.006160285210031,african,1.5836964499899793e-05,african,1.8275552188782556e-10,african,1.4230365261477015e-32,african,6.985441365473895e-33,african,5.180887897281524e-19,african,6.774948672065718e-28,african,2.0242588907139974e-33,african
2.2322506506366095e-35,age,7.100639059346516e-33,age,1.987646151888193e-33,age,2.2299791719729142e-31,age,1.3733901014545109e-33,age,6.875862236407443e-34,age,2.077756227082472e-33,age,1.989172420206854e-33,age,6.371629650545663e-07,age,1.988842226717652e-33,age
1.2532815832674898e-35,agencies,5.869638581547238e-32,agencies,1.8536792240653926e-33,agencies,0.0499267143521421,agencies,1.4241579839449164e-33,agencies,1.9644655408578322e-33,agencies,1.9616066752639468e-33,agencies,1.4477937764309089e-33,agencies,7.543610183978814e-14,agencies,5.4035001318781616e-33,agencies
1.4890766415736254e-34,agenda,1.5312899015374854e-32,agenda,1.9870034770253988e-33,agenda,6.507120563382665e-33,agenda,7.182263495755215e-34,agenda,6.476497731367305e-34,agenda,1.9872737490267586e-33,agenda,2.0229582755087453e-33,agenda,1.4025430505553822e-05,agenda,2.989988575258388e-33,agenda
1.3894213098884203e-34,agents,2.757105023477394e-30,agents,1.9311651697571224e-33,agents,0.0199723297637851,agents,0.0019712962936796,agents,1.9673132013416266e-33,agents,1.8571086023825168e-33,agents,0.0005845982013093,agents,3.0058808013000173e-24,agents,5.1892508281031133e-33,agents
8.401290744655774e-36,aggressive,1.6952557483050371e-28,aggressive,1.0827829144820592e-25,aggressive,1.778175113083709e-33,aggressive,0.2032865774590955,aggressive,1.223644876431529e-33,aggressive,4.556624750122745e-32,aggressive,1.854690579801628e-33,aggressive,1.804649020181506e-33,aggressive,2.002191601229613e-33,aggressive
5.546373338831248e-35,ago,2.532800013148832e-32,ago,1.9790975431838537e-33,ago,2.3334429783890334e-33,ago,1.838723124758023e-33,ago,1.3352888040674162e-32,ago,0.0076032186695045,ago,1.9734017872597936e-33,ago,1.4125268326066272e-20,ago,1.99226162333456e-33,ago
