topic_1_weights,topic_1_words,topic_2_weights,topic_2_words,topic_3_weights,topic_3_words,topic_4_weights,topic_4_words,topic_5_weights,topic_5_words,topic_6_weights,topic_6_words,topic_7_weights,topic_7_words,topic_8_weights,topic_8_words,topic_9_weights,topic_9_words,topic_10_weights,topic_10_words
0.1851041715440998,000,0.1796878567470756,000,0.2392190758608667,000,0.942254737015812,000,1.0013828038177168,000,1.9123693660968837,000,0.1666983343250728,000,0.1611236314906601,000,0.1719084388759018,000,1.934552098156016,000
0.173619651381624,11,9.601542337863512,11,0.1565906312869008,11,0.1651088143798122,11,0.2225734229671802,11,0.1612957694202061,11,0.1868366446112593,11,0.1836421495295837,11,0.9547858938441977,11,1.9195644432788623,11
0.1860204046397483,19,3.677304691497282,19,0.3392928301514269,19,3.3698128188137826,19,0.1812161560379664,19,0.1721199844770721,19,0.2423332972326538,19,0.15815266077147,19,4.102943087437636,19,1.8435445913153017,19
0.1865705025442872,1947,0.1774244520408844,1947,1.1630917146405382,1947,0.1807146258500098,1947,0.1645810498261621,1947,0.1740846883207278,1947,0.1644295006324325,1947,0.1535395633868833,1947,0.9636657773285342,1947,0.7443018882600778,1947
0.169632201666681,2010,1.1069012392948865,2010,0.1674296300387502,2010,0.1857185482277686,2010,0.169331109199696,2010,0.1708559245804834,2010,1.1323922503960333,2010,1.0931055013026476,2010,0.1772932783800586,2010,0.1718536554186321,2010
2.1111470880229284,2010s,1.096214105147355,2010s,0.1654767343108347,2010s,1.1341638056813854,2010s,1.0666253514368995,2010s,0.6997413604932192,2010s,0.1739237646077848,2010s,0.2476041425071581,2010s,1.632948276299668,2010s,1.1414498184287871,2010s
0.1765614494779107,2011,3.363884819751695,2011,0.1837605039106363,2011,0.2487324732864335,2011,0.1705306378309639,2011,0.1759282793095466,2011,1.1328589171342376,2011,1.6773341712038097,2011,1.100019992677833,2011,0.193755502302668,2011
0.1713967652325037,2012,0.1730955758534239,2012,1.0723761071529976,2012,0.1645252695245977,2012,0.173072304408551,2012,1.85125757028187,2012,1.343881733079991,2012,0.1725600526970915,2012,0.171617922315773,2012,0.1774528410352298,2012
0.1739726753971694,2014,0.1528353390031823,2014,0.201472900526652,2014,2.080816248767323,2014,0.1687018745274059,2014,0.1621867838730471,2014,0.1600446104851024,2014,0.1663175677481718,2014,0.1921325560869563,2014,3.053436070711687,2014
0.1730884591617205,2015,3.010515254450321,2015,0.1772334565234248,2015,0.2496227800584679,2015,4.383522012590784,2015,0.1496731087575186,2015,1.766734518104522,2015,0.1671294605672118,2015,0.172935123923745,2015,0.164803955846152,2015
