topic_1_weights,topic_1_words,topic_2_weights,topic_2_words,topic_3_weights,topic_3_words,topic_4_weights,topic_4_words,topic_5_weights,topic_5_words,topic_6_weights,topic_6_words,topic_7_weights,topic_7_words,topic_8_weights,topic_8_words,topic_9_weights,topic_9_words,topic_10_weights,topic_10_words
3.285783417990928e-05,access,0.012026084942170681,access,-0.00461528725525596,access,-0.012792173182356223,access,0.0030271105595017665,access,-0.0010019015716945957,access,0.00020285637337502584,access,-0.006486271503065555,access,4.031368292891253e-05,access,-0.0028725235740046,access
0.00013248571584340048,accident,0.002809189725939215,accident,-0.0013620750128654658,accident,-0.002383738459180283,accident,0.0008863081372890643,accident,0.0007225539571713612,accident,-0.0007126856543960902,accident,0.0019561933450918897,accident,-0.0012892432875753423,accident,-0.0018515083435411913,accident
2.448218348801769e-06,account,0.006335394506915066,account,-0.003327724408861005,account,-0.008635998953663702,account,0.0026854840364370996,account,-0.0008563157204098279,account,-0.0009615274605273108,account,-0.0018900758305114107,account,-0.013927608152568055,account,-0.0016611199121441145,account
2.543448826927939e-06,accounts,0.007515916738191227,accounts,-0.003905922081655796,accounts,-0.01001937112409383,accounts,0.0015795979639690485,accounts,-0.0024551700848440957,accounts,0.000866555984042436,accounts,-0.001882468395732545,accounts,-0.012502340993091837,accounts,-0.0025574795064144834,accounts
8.494173040026745e-05,act,0.005955649418210395,act,-0.002361225929748816,act,-0.0034672644427355473,act,0.004405605251467042,act,-0.0005551393998858332,act,0.0015988918419611005,act,0.00018287232650465886,act,0.001054961600476472,act,-0.0022422585087226977,act
1.3953340862080323e-05,action,0.008525929419710716,action,-0.003516422999748657,action,-0.011935064643625657,action,0.0023502292790070736,action,-0.0015540358383090945,action,0.0006196627550861259,action,-0.008963697993003427,action,0.009085478024098002,action,-0.0028333145056190496,action
1.6101988653341198e-05,actions,0.004607693353438718,actions,-0.0011941950759625248,actions,-0.0004928475749087823,actions,0.0022944832999647557,actions,-0.0004059464636758635,actions,-0.0007683861943202146,actions,-0.0009493014091792605,actions,0.005903372249903951,actions,-0.0014596351156351722,actions
3.614347207648306e-06,activities,0.02593645377084687,activities,0.02545730014129818,activities,-0.028550864649894037,activities,0.002735459220781755,activities,-0.0043093751079391705,activities,0.00482288823225276,activities,0.013371053719067133,activities,-0.01567392710544516,activities,0.004336729508551836,activities
3.4960384633184946e-05,activity,0.02743859674237051,activity,-0.009104497601841266,activity,0.002553242645841089,activity,0.018848198875108604,activity,0.0030534702887609305,activity,0.007664227372229782,activity,-0.010340128493517097,activity,0.005491116773997839,activity,-0.01088768350695844,activity
0.017071118565137513,actor,0.0026955688975109937,actor,-0.0014575569846284782,actor,-0.0003987223756341903,actor,0.0010170509353350822,actor,0.0010298106350588056,actor,0.0002708299914090909,actor,-0.0014346512641928875,actor,0.004853597028378778,actor,-0.015310083677601507,actor
0.019790703558657228,actress,-0.0004504465576488399,actress,6.106884028396318e-05,actress,6.836843687060089e-05,actress,-0.00018170274411155525,actress,-0.00033501765753493005,actress,-6.176312568797812e-05,actress,-0.0008060436165453642,actress,-0.0015244576680864576,actress,-0.003868386061912498,actress
2.4949251083789063e-06,acts,0.012081099026545685,acts,-0.005541585971622778,acts,-0.01808407211035129,acts,0.005078508864753765,acts,0.010935686013771035,acts,-0.011627996127638984,acts,-0.0030371815167638586,acts,-0.01652011135431752,acts,0.002769620220928521,acts
2.4445627884741004e-06,actual,0.002125168526490925,actual,-0.000993594781232613,actual,0.0013972768250097728,actual,0.0022535899957068853,actual,0.0010702340045261093,actual,0.002049758149804855,actual,0.00483649038411409,actual,0.001893724987391415,actual,0.004858539877149615,actual
2.8480914042666038e-05,actually,0.04701778924564287,actually,-0.011440544013026141,actually,-0.008369497332517422,actually,-0.00446111611552999,actually,0.00353701489272081,actually,-0.006930605841866907,actually,0.025129637191351077,actually,0.08161477610258598,actually,0.0674933136338216,actually
