index,top_topic_name_1,top_topic_weight_1,top_topic_name_2,top_topic_weight_2,top_topic_name_3,top_topic_weight_3
56,topic_2,60.24959353334081,topic_9,24.651701094430116,topic_3,10.066659357501578
57,topic_3,89.39933374684668,topic_8,8.631942646330923,topic_6,0.8381919947216513
58,topic_2,26.9135711243655,topic_8,25.302962909290773,topic_4,19.877551333806686
59,topic_9,85.81983307980464,topic_7,13.594539493003499,topic_8,0.5856274271918707
60,topic_2,98.53165612267972,topic_8,1.468343877320274,topic_1,0.0
61,topic_2,82.57634250820209,topic_3,11.366280062044979,topic_4,6.057377429752929
62,topic_8,53.54632636929155,topic_9,37.861125664364714,topic_5,4.529022289631851
63,topic_5,28.44486519268816,topic_8,23.818413944671956,topic_2,19.170897080699213
64,topic_9,57.90332583482443,topic_8,24.399720563461607,topic_5,9.175524449735812
65,topic_3,40.0649602500753,topic_5,24.195363614046084,topic_8,19.882763452450508
66,topic_8,73.39972858952726,topic_9,14.684884676175884,topic_4,6.814170483556684
67,topic_9,45.357070517943825,topic_5,17.627144832627778,topic_4,17.43355666216077
68,topic_9,30.33293620222872,topic_4,28.49883461874302,topic_8,19.515883824576072
69,topic_8,38.35277135759796,topic_9,30.786415768968695,topic_5,11.891652539235073
70,topic_2,31.424319594826468,topic_6,16.45170529668501,topic_8,14.35615413119388
71,topic_4,41.62834495827424,topic_9,31.230753076295187,topic_8,10.574682933158119
72,topic_4,50.681650034435904,topic_5,27.409759275423042,topic_3,18.938823320379637
73,topic_8,62.612284323789545,topic_2,14.017174548389573,topic_4,11.226622604752064
74,topic_6,46.99111281038976,topic_9,18.939999933373866,topic_5,15.12547415947515
75,topic_2,100.0,topic_1,0.0,topic_3,0.0
76,topic_4,50.302003565234756,topic_9,31.488133464224806,topic_2,9.0462753915975
77,topic_4,51.79565739924425,topic_9,39.11162044938678,topic_2,7.763521247276969
78,topic_9,68.31012515954274,topic_2,18.891819071079837,topic_4,6.060844270683361
79,topic_3,85.89811959060803,topic_2,7.552076963466382,topic_9,2.195702956422717
80,topic_2,53.790070730577,topic_4,37.45576263846061,topic_9,8.75014533641005
81,topic_2,99.60708682975357,topic_5,0.19870891049568704,topic_8,0.1264434177384067
82,topic_2,89.4449744250175,topic_4,8.296837048510966,topic_5,2.258188526471537
83,topic_2,95.02999513029289,topic_8,3.7265971850298856,topic_4,1.2145946324426258
84,topic_3,67.52258219061798,topic_7,10.108711985512459,topic_5,9.92088645246022
85,topic_2,92.86373762641848,topic_5,3.3608169562214782,topic_7,1.9360894561495254
86,topic_8,84.36782669673421,topic_4,4.86336911389062,topic_5,4.282705322645859
87,topic_8,77.4288235072976,topic_2,12.499903453082952,topic_5,3.9961690136586854
88,topic_9,53.62320761169571,topic_8,20.47463504042203,topic_4,12.075642368619027
89,topic_9,100.0,topic_1,0.0,topic_2,0.0
90,topic_9,26.1289502748378,topic_2,23.94656404740419,topic_8,15.762803087242856
91,topic_2,48.74227728651571,topic_9,28.83713790220359,topic_4,12.151004547164172
92,topic_9,50.87879312536393,topic_2,19.728242634926264,topic_4,13.104307536887434
93,topic_9,78.60192305110061,topic_3,8.055098658824653,topic_5,7.845337631559454
94,topic_9,58.07812482685142,topic_2,21.367087554777246,topic_4,16.696573472555762
95,topic_7,57.00599656429277,topic_3,42.180276632549635,topic_9,0.8137268031575972
